cmname,category,mktname,price
Bananas (lakatan) - Retail,vegetables and fruits,Baguio City,79.4
Bananas (lakatan) - Retail,vegetables and fruits,Baguio City,85
Bananas (lakatan) - Retail,vegetables and fruits,Baguio City,75
Bananas (latundan) - Retail,vegetables and fruits,Baguio City,65
Bananas (latundan) - Retail,vegetables and fruits,Baguio City,47.5
Bananas (latundan) - Retail,vegetables and fruits,Baguio City,50
Bananas (latundan) - Retail,vegetables and fruits,Baguio City,48.75
Bananas (latundan) - Retail,vegetables and fruits,Baguio City,45
Bananas (latundan) - Retail,vegetables and fruits,Baguio City,46.3333
Bananas (latundan) - Retail,vegetables and fruits,Baguio City,50
Bananas (latundan) - Retail,vegetables and fruits,Baguio City,49.25
Bananas (latundan) - Retail,vegetables and fruits,Baguio City,47
Calamansi - Retail,vegetables and fruits,Baguio City,65
Calamansi - Retail,vegetables and fruits,Baguio City,52.5
Calamansi - Retail,vegetables and fruits,Baguio City,42.5
Calamansi - Retail,vegetables and fruits,Baguio City,40
Calamansi - Retail,vegetables and fruits,Baguio City,40
Calamansi - Retail,vegetables and fruits,Baguio City,39
Calamansi - Retail,vegetables and fruits,Baguio City,39.6
Calamansi - Retail,vegetables and fruits,Baguio City,51
Calamansi - Retail,vegetables and fruits,Baguio City,72
Mangoes (carabao) - Retail,vegetables and fruits,Baguio City,105
Mangoes (carabao) - Retail,vegetables and fruits,Baguio City,82.5
Mangoes (carabao) - Retail,vegetables and fruits,Baguio City,130
Mangoes (carabao) - Retail,vegetables and fruits,Baguio City,145
Mangoes (carabao) - Retail,vegetables and fruits,Baguio City,185
Mangoes (carabao) - Retail,vegetables and fruits,Baguio City,163.3333
Mangoes (carabao) - Retail,vegetables and fruits,Baguio City,142.8
Mangoes (carabao) - Retail,vegetables and fruits,Baguio City,151
Mangoes (carabao) - Retail,vegetables and fruits,Baguio City,166.67
Rice (well milled) - Retail,cereals and tubers,Baguio City,41
Rice (well milled) - Retail,cereals and tubers,Baguio City,40
Rice (well milled) - Retail,cereals and tubers,Baguio City,40
Rice (well milled) - Retail,cereals and tubers,Baguio City,40
Rice (well milled) - Retail,cereals and tubers,Baguio City,40
Rice (well milled) - Retail,cereals and tubers,Baguio City,40.44
Rice (well milled) - Retail,cereals and tubers,Baguio City,40.358
Rice (well milled) - Retail,cereals and tubers,Baguio City,39.1825
Rice (well milled) - Retail,cereals and tubers,Baguio City,39.29
Rice (premium) - Retail,cereals and tubers,Baguio City,47
Rice (premium) - Retail,cereals and tubers,Baguio City,47
Rice (premium) - Retail,cereals and tubers,Baguio City,47
Rice (premium) - Retail,cereals and tubers,Baguio City,47
Rice (premium) - Retail,cereals and tubers,Baguio City,47
Rice (premium) - Retail,cereals and tubers,Baguio City,47
Rice (premium) - Retail,cereals and tubers,Baguio City,47
Rice (premium) - Retail,cereals and tubers,Baguio City,47
Rice (premium) - Retail,cereals and tubers,Baguio City,47
Rice (special) - Retail,cereals and tubers,Baguio City,50
Rice (special) - Retail,cereals and tubers,Baguio City,48.75
Rice (special) - Retail,cereals and tubers,Baguio City,47.5
Rice (special) - Retail,cereals and tubers,Baguio City,47.5
Rice (special) - Retail,cereals and tubers,Baguio City,47.5
Rice (special) - Retail,cereals and tubers,Baguio City,52.18
Rice (special) - Retail,cereals and tubers,Baguio City,48.604
Rice (special) - Retail,cereals and tubers,Baguio City,47.2075
Rice (special) - Retail,cereals and tubers,Baguio City,48
"Rice (regular, milled) - Retail",cereals and tubers,Benguet,38
"Rice (regular, milled) - Retail",cereals and tubers,Benguet,36.65
"Rice (regular, milled) - Retail",cereals and tubers,Benguet,35.69
"Rice (regular, milled) - Retail",cereals and tubers,Benguet,35.45
"Rice (regular, milled) - Retail",cereals and tubers,Benguet,36.02
"Rice (regular, milled) - Retail",cereals and tubers,Benguet,35.45
Sweet potatoes - Retail,cereals and tubers,Benguet,46.63
Sweet potatoes - Retail,cereals and tubers,Benguet,52.62
Sweet potatoes - Retail,cereals and tubers,Benguet,54.21
Sweet potatoes - Retail,cereals and tubers,Benguet,50.46
Sweet potatoes - Retail,cereals and tubers,Benguet,50.54
Sweet potatoes - Retail,cereals and tubers,Benguet,49.23
Eggs - Retail,"meat, fish and eggs",Benguet,6.83
Eggs - Retail,"meat, fish and eggs",Benguet,6.84
Eggs - Retail,"meat, fish and eggs",Benguet,6.9
Eggs - Retail,"meat, fish and eggs",Benguet,6.83
Eggs - Retail,"meat, fish and eggs",Benguet,6.86
Eggs - Retail,"meat, fish and eggs",Benguet,6.97
Garlic - Retail,vegetables and fruits,Benguet,236.82
Garlic - Retail,vegetables and fruits,Benguet,251.7
Garlic - Retail,vegetables and fruits,Benguet,249.4
Garlic - Retail,vegetables and fruits,Benguet,242.46
Garlic - Retail,vegetables and fruits,Benguet,239.54
Garlic - Retail,vegetables and fruits,Benguet,243.73
Onions (red) - Retail,vegetables and fruits,Benguet,106.05
Onions (red) - Retail,vegetables and fruits,Benguet,93.29
Onions (red) - Retail,vegetables and fruits,Benguet,91.39
Onions (red) - Retail,vegetables and fruits,Benguet,100.92
Onions (red) - Retail,vegetables and fruits,Benguet,121.69
Onions (red) - Retail,vegetables and fruits,Benguet,171.38
Onions (white) - Retail,vegetables and fruits,Benguet,93.79
Onions (white) - Retail,vegetables and fruits,Benguet,78.92
Onions (white) - Retail,vegetables and fruits,Benguet,80.43
Onions (white) - Retail,vegetables and fruits,Benguet,80
Onions (white) - Retail,vegetables and fruits,Benguet,109.08
Onions (white) - Retail,vegetables and fruits,Benguet,130.31
Tomatoes - Retail,vegetables and fruits,Benguet,31.44
Tomatoes - Retail,vegetables and fruits,Benguet,18.72
Tomatoes - Retail,vegetables and fruits,Benguet,24.79
Tomatoes - Retail,vegetables and fruits,Benguet,46.38
Tomatoes - Retail,vegetables and fruits,Benguet,52.85
Tomatoes - Retail,vegetables and fruits,Benguet,78.15
Groundnuts (shelled) - Retail,pulses and nuts,Benguet,206.67
Groundnuts (shelled) - Retail,pulses and nuts,Benguet,224
Groundnuts (shelled) - Retail,pulses and nuts,Benguet,225.43
Groundnuts (shelled) - Retail,pulses and nuts,Benguet,212.62
Groundnuts (shelled) - Retail,pulses and nuts,Benguet,206.92
Groundnuts (shelled) - Retail,pulses and nuts,Benguet,214.77
"Meat (beef, chops with bones) - Retail","meat, fish and eggs",Benguet,320
"Meat (beef, chops with bones) - Retail","meat, fish and eggs",Benguet,337.08
"Meat (beef, chops with bones) - Retail","meat, fish and eggs",Benguet,333.71
"Meat (beef, chops with bones) - Retail","meat, fish and eggs",Benguet,350
"Meat (beef, chops with bones) - Retail","meat, fish and eggs",Benguet,349.54
"Meat (beef, chops with bones) - Retail","meat, fish and eggs",Benguet,346.92
"Meat (chicken, whole) - Retail","meat, fish and eggs",Benguet,178.37
"Meat (chicken, whole) - Retail","meat, fish and eggs",Benguet,179.8
"Meat (chicken, whole) - Retail","meat, fish and eggs",Benguet,179.57
"Meat (chicken, whole) - Retail","meat, fish and eggs",Benguet,176.67
"Meat (chicken, whole) - Retail","meat, fish and eggs",Benguet,190
Maize (yellow) - Retail,cereals and tubers,Benguet,21.54
Maize (yellow) - Retail,cereals and tubers,Benguet,20.34
Maize (yellow) - Retail,cereals and tubers,Benguet,20.4
Maize (yellow) - Retail,cereals and tubers,Benguet,20.72
Maize (yellow) - Retail,cereals and tubers,Benguet,20.94
Maize (yellow) - Retail,cereals and tubers,Benguet,20.35
Meat (pork) - Retail,"meat, fish and eggs",Benguet,240
Meat (pork) - Retail,"meat, fish and eggs",Benguet,255.08
Meat (pork) - Retail,"meat, fish and eggs",Benguet,280
Meat (pork) - Retail,"meat, fish and eggs",Benguet,280
Meat (pork) - Retail,"meat, fish and eggs",Benguet,279.23
Meat (pork) - Retail,"meat, fish and eggs",Benguet,297.08
Meat (beef) - Retail,"meat, fish and eggs",Benguet,380
Meat (beef) - Retail,"meat, fish and eggs",Benguet,380
Meat (beef) - Retail,"meat, fish and eggs",Benguet,380
Meat (beef) - Retail,"meat, fish and eggs",Benguet,380
Meat (beef) - Retail,"meat, fish and eggs",Benguet,379.54
Meat (beef) - Retail,"meat, fish and eggs",Benguet,378
Potatoes (Irish) - Retail,cereals and tubers,Benguet,61.97
Potatoes (Irish) - Retail,cereals and tubers,Benguet,68.46
Potatoes (Irish) - Retail,cereals and tubers,Benguet,67.14
Potatoes (Irish) - Retail,cereals and tubers,Benguet,54.85
Potatoes (Irish) - Retail,cereals and tubers,Benguet,55.85
Potatoes (Irish) - Retail,cereals and tubers,Benguet,50.38
Carrots - Retail,vegetables and fruits,Benguet,43.67
Carrots - Retail,vegetables and fruits,Benguet,54.69
Carrots - Retail,vegetables and fruits,Benguet,72.86
Carrots - Retail,vegetables and fruits,Benguet,57.23
Carrots - Retail,vegetables and fruits,Benguet,54.46
Carrots - Retail,vegetables and fruits,Benguet,51.54
Cabbage - Retail,vegetables and fruits,Benguet,64.5
Cabbage - Retail,vegetables and fruits,Benguet,60.77
Cabbage - Retail,vegetables and fruits,Benguet,46.36
Cabbage - Retail,vegetables and fruits,Benguet,23.62
Cabbage - Retail,vegetables and fruits,Benguet,20.85
Cabbage - Retail,vegetables and fruits,Benguet,20.85
Chicken - Retail,"meat, fish and eggs",Benguet,135.69
Chicken - Retail,"meat, fish and eggs",Benguet,140.71
Chicken - Retail,"meat, fish and eggs",Benguet,138.85
Chicken - Retail,"meat, fish and eggs",Benguet,130.46
Chicken - Retail,"meat, fish and eggs",Benguet,140.69
Squashes - Retail,vegetables and fruits,Benguet,40
Squashes - Retail,vegetables and fruits,Benguet,25.23
Squashes - Retail,vegetables and fruits,Benguet,20.86
Squashes - Retail,vegetables and fruits,Benguet,20
Squashes - Retail,vegetables and fruits,Benguet,20
Squashes - Retail,vegetables and fruits,Benguet,25.23
Beans (mung) - Retail,pulses and nuts,Benguet,103.33
Beans (mung) - Retail,pulses and nuts,Benguet,116
Beans (mung) - Retail,pulses and nuts,Benguet,118
Beans (mung) - Retail,pulses and nuts,Benguet,113.08
Beans (mung) - Retail,pulses and nuts,Benguet,121.23
Beans (mung) - Retail,pulses and nuts,Benguet,113.08
Fish (tilapia) - Retail,"meat, fish and eggs",Benguet,150
Fish (tilapia) - Retail,"meat, fish and eggs",Benguet,128.62
Fish (tilapia) - Retail,"meat, fish and eggs",Benguet,122.29
Fish (tilapia) - Retail,"meat, fish and eggs",Benguet,112.62
Fish (tilapia) - Retail,"meat, fish and eggs",Benguet,116.31
Fish (tilapia) - Retail,"meat, fish and eggs",Benguet,115.23
Beans (string) - Retail,vegetables and fruits,Benguet,56.73
Beans (string) - Retail,vegetables and fruits,Benguet,41.08
Beans (string) - Retail,vegetables and fruits,Benguet,35.64
Beans (string) - Retail,vegetables and fruits,Benguet,27.62
Beans (string) - Retail,vegetables and fruits,Benguet,43.08
Beans (string) - Retail,vegetables and fruits,Benguet,58.31
Papaya - Retail,vegetables and fruits,Benguet,48.33
Papaya - Retail,vegetables and fruits,Benguet,43.1
Papaya - Retail,vegetables and fruits,Benguet,37.25
Papaya - Retail,vegetables and fruits,Benguet,39.92
Papaya - Retail,vegetables and fruits,Benguet,40.75
Papaya - Retail,vegetables and fruits,Benguet,44.77
Eggplants - Retail,vegetables and fruits,Benguet,59.51
Eggplants - Retail,vegetables and fruits,Benguet,38.69
Eggplants - Retail,vegetables and fruits,Benguet,36.36
Eggplants - Retail,vegetables and fruits,Benguet,29.92
Eggplants - Retail,vegetables and fruits,Benguet,27.77
Eggplants - Retail,vegetables and fruits,Benguet,45
"Beans (green, fresh) - Retail",vegetables and fruits,Benguet,82.74
"Beans (green, fresh) - Retail",vegetables and fruits,Benguet,57.4
"Beans (green, fresh) - Retail",vegetables and fruits,Benguet,42.21
"Beans (green, fresh) - Retail",vegetables and fruits,Benguet,58.77
"Beans (green, fresh) - Retail",vegetables and fruits,Benguet,73.69
"Beans (green, fresh) - Retail",vegetables and fruits,Benguet,86.08
Pineapples - Retail,vegetables and fruits,Benguet,145
Pineapples - Retail,vegetables and fruits,Benguet,128.31
Pineapples - Retail,vegetables and fruits,Benguet,125.15
Pineapples - Retail,vegetables and fruits,Benguet,100.85
Pineapples - Retail,vegetables and fruits,Benguet,92.86
Pineapples - Retail,vegetables and fruits,Benguet,133.61
Taro - Retail,cereals and tubers,Benguet,50
Taro - Retail,cereals and tubers,Benguet,71.15
Taro - Retail,cereals and tubers,Benguet,74.74
Taro - Retail,cereals and tubers,Benguet,56.77
Taro - Retail,cereals and tubers,Benguet,56.41
Taro - Retail,cereals and tubers,Benguet,61.91
Coconut - Retail,vegetables and fruits,Benguet,37.38
Coconut - Retail,vegetables and fruits,Benguet,37.86
Coconut - Retail,vegetables and fruits,Benguet,37
Coconut - Retail,vegetables and fruits,Benguet,37
Coconut - Retail,vegetables and fruits,Benguet,36.42
Anchovies - Retail,"meat, fish and eggs",Benguet,200
Anchovies - Retail,"meat, fish and eggs",Benguet,178.82
Anchovies - Retail,"meat, fish and eggs",Benguet,193.33
Anchovies - Retail,"meat, fish and eggs",Benguet,225.33
Ginger - Retail,vegetables and fruits,Benguet,202.08
Ginger - Retail,vegetables and fruits,Benguet,174.29
Ginger - Retail,vegetables and fruits,Benguet,168
Ginger - Retail,vegetables and fruits,Benguet,180.46
Ginger - Retail,vegetables and fruits,Benguet,182.62
"Fish (mackerel, fresh) - Retail","meat, fish and eggs",Benguet,210
"Fish (mackerel, fresh) - Retail","meat, fish and eggs",Benguet,234.55
Eggs (duck) - Retail,"meat, fish and eggs",Benguet,11.89
Eggs (duck) - Retail,"meat, fish and eggs",Benguet,12.73
Eggs (duck) - Retail,"meat, fish and eggs",Benguet,12.08
Eggs (duck) - Retail,"meat, fish and eggs",Benguet,12.49
Eggs (duck) - Retail,"meat, fish and eggs",Benguet,11.61
Water spinach - Retail,vegetables and fruits,Benguet,30
Water spinach - Retail,vegetables and fruits,Benguet,23.38
Water spinach - Retail,vegetables and fruits,Benguet,20
Water spinach - Retail,vegetables and fruits,Benguet,20
Water spinach - Retail,vegetables and fruits,Benguet,20
Water spinach - Retail,vegetables and fruits,Benguet,21.54
Mandarins - Retail,vegetables and fruits,Benguet,87.62
Fish (milkfish) - Retail,"meat, fish and eggs",Benguet,185.08
Fish (milkfish) - Retail,"meat, fish and eggs",Benguet,152.46
Fish (milkfish) - Retail,"meat, fish and eggs",Benguet,138.43
Fish (milkfish) - Retail,"meat, fish and eggs",Benguet,139.54
Fish (milkfish) - Retail,"meat, fish and eggs",Benguet,139.54
Fish (milkfish) - Retail,"meat, fish and eggs",Benguet,135.23
Fish (roundscad) - Retail,"meat, fish and eggs",Benguet,149.27
Fish (roundscad) - Retail,"meat, fish and eggs",Benguet,145.54
Fish (roundscad) - Retail,"meat, fish and eggs",Benguet,128.29
Fish (roundscad) - Retail,"meat, fish and eggs",Benguet,154.46
Fish (roundscad) - Retail,"meat, fish and eggs",Benguet,142
Fish (roundscad) - Retail,"meat, fish and eggs",Benguet,152.4
Bitter melon - Retail,vegetables and fruits,Benguet,60.78
Bitter melon - Retail,vegetables and fruits,Benguet,64.46
Bitter melon - Retail,vegetables and fruits,Benguet,49.86
Bitter melon - Retail,vegetables and fruits,Benguet,43.62
Bitter melon - Retail,vegetables and fruits,Benguet,47.85
Bitter melon - Retail,vegetables and fruits,Benguet,74.69
Cabbage (chinese) - Retail,vegetables and fruits,Benguet,64.1
Cabbage (chinese) - Retail,vegetables and fruits,Benguet,60.15
Cabbage (chinese) - Retail,vegetables and fruits,Benguet,55
Cabbage (chinese) - Retail,vegetables and fruits,Benguet,55.92
Cabbage (chinese) - Retail,vegetables and fruits,Benguet,55.54
Cabbage (chinese) - Retail,vegetables and fruits,Benguet,65.62
Bananas (lakatan) - Retail,vegetables and fruits,Benguet,96.86
Bananas (lakatan) - Retail,vegetables and fruits,Benguet,93.62
